Time (s);Fᵧ (N) --sensor: Force --remote: 1 --Run1;Fᵧ (N) --sensor: Force --remote: 1 --Run2;Fᵧ (N) --sensor: Force --remote: 1 --Run3;Fᵧ (N) --sensor: Force --remote: 1 --Run4;Fᵧ (N) --sensor: Force --remote: 1 --Run5;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run1;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run2;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run3;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run4;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run5
1.5603680982;-0.5187250910;-0.5887388947;-0.0192787954;-0.0360212268;-0.4995908838;0.0139951989;0.0169961952;0.0000000000;0.0000000000;0.0090594835
1.5703658537;-0.5352500881;-0.5874421964;-0.0192722065;-0.0350487030;-0.4995908838;0.0139951989;0.0169961952;0.0000000000;0.0000000000;0.0100836220
1.5803636364;-0.5174204860;-0.5721981794;-0.0360212268;-0.0191582898;-0.4995908838;0.0139951989;0.0169961952;0.0000000000;0.0000000000;0.0100836220
1.5903614458;-0.5352500881;-0.5887388947;-0.0349535859;-0.0360212268;-0.5164596092;0.0139951989;0.0169961952;0.0000000000;0.0000000000;0.0100836220
1.6003592814;-0.5352500881;-0.5887388947;-0.0360212268;-0.0360212268;-0.5005460410;0.0140309009;0.0169961952;0.0000000000;0.0000000000;0.0100836220
1.6103571429;-0.5352500881;-0.5887388947;-0.0349662207;-0.0360212268;-0.5164709805;0.0149948560;0.0169961952;0.0000000000;0.0000000000;0.0100836220
1.6203550296;-0.5365086483;-0.5887388947;-0.0349724266;-0.0350773066;-0.5174204860;0.0149948560;0.0169961952;0.0000000000;0.0000000000;0.0100836220
1.6303529412;-0.5530796903;-0.5887388947;-0.0349785600;-0.0360212268;-0.5005292839;0.0149948560;0.0169961952;0.0000000000;0.0000000000;0.0100836220
1.6403508772;-0.5530796903;-0.5887388947;-0.0349846220;-0.0360212268;-0.5164875417;0.0149948560;0.0169961952;0.0000000000;0.0000000000;0.0100836220
1.6503488372;-0.5364868236;-0.5887388947;-0.0349906139;-0.0360212268;-0.5164929344;0.0149948560;0.0169961952;0.0000000000;0.0000000000;0.0100836220
1.6603468208;-0.5530796903;-0.5887388947;-0.0192163144;-0.0360212268;-0.5183427068;0.0149948560;0.0170306702;0.0000000000;0.0000000000;0.0100836220
1.6703448276;-0.5530796903;-0.6053458956;-0.0360212268;-0.0360212268;-0.5174204860;0.0149948560;0.0179959714;0.0000000000;0.0000000000;0.0100836220
1.6803428571;-0.5364657428;-0.5899545494;-0.0181916246;-0.0360212268;-0.5174204860;0.0149948560;0.0179959714;0.0000000000;0.0000000000;0.0100892970
1.6903409091;-0.5542884769;-0.5899476813;-0.0360212268;-0.0369278167;-0.5183270759;0.0149948560;0.0179959714;0.0000000000;0.0000000000;0.0111116465
1.7003389831;-0.5530796903;-0.5899408904;-0.0191932876;-0.0360212268;-0.5174204860;0.0149948560;0.0179959714;0.0000000000;0.0000000000;0.0111116465
1.7103370787;-0.5542749709;-0.6065684969;-0.0191876917;-0.0360212268;-0.5183169464;0.0149948560;0.0179959714;0.0000000000;0.0000000000;0.0111116465
1.7203351955;-0.5542683305;-0.6065684969;-0.0360212268;-0.0190831047;-0.5343586080;0.0150281779;0.0179959714;0.0000000000;0.0000000000;0.0111116465
1.7303333333;-0.5709092925;-0.5899209678;-0.0191766855;-0.0190781794;-0.5183070408;0.0159945130;0.0179959714;0.0000000000;0.0000000000;0.0111116465
1.7403314917;-0.5709092925;-0.6065684969;-0.0191712730;-0.0190733082;-0.5343684045;0.0159945130;0.0179959714;0.0000000000;0.0000000000;0.0111116465
1.7503296703;-0.5709092925;-0.6065684969;-0.0350469316;-0.0360212268;-0.5343732225;0.0159945130;0.0179959714;0.0000000000;0.0000000000;0.0111171045
1.7603278689;-0.5875760946;-0.5899016949;-0.0191606247;-0.0181916246;-0.5352500881;0.0159945130;0.0180285727;0.0000000000;0.0000000000;0.0121385226
1.7703260870;-0.5709092925;-0.6065684969;-0.0191553869;-0.0351538407;-0.5352500881;0.0159945130;0.0189957475;0.0000000000;0.0000000000;0.0121385226
1.7803243243;-0.5709092925;-0.6065684969;-0.0360212268;-0.0351585041;-0.5352500881;0.0159945130;0.0189957475;0.0000000000;0.0000000000;0.0121385226
1.7903225806;-0.5709092925;-0.6065684969;-0.0181916246;-0.0190497338;-0.5352500881;0.0160265876;0.0189957475;0.0000000000;0.0000000000;0.0121385226
1.8003208556;-0.5876008350;-0.6065684969;-0.0360212268;-0.0360212268;-0.5522261456;0.0169941701;0.0189957475;0.0000000000;0.0000000000;0.0121385226
1.8103191489;-0.5720413308;-0.6077005352;-0.0191349898;-0.0360212268;-0.5352500881;0.0169941701;0.0189957475;0.0000000000;0.0000000000;0.0121385226
1.8203174603;-0.5709092925;-0.6232720190;-0.0181916246;-0.0360212268;-0.5352500881;0.0169941701;0.0189957475;0.0000000000;0.0000000000;0.0121385226
1.8303157895;-0.5887388947;-0.6065684969;-0.0360212268;-0.0360212268;-0.5522395520;0.0169941701;0.0189957475;0.0000000000;0.0000000000;0.0121385226
1.8403141361;-0.5887388947;-0.6243980991;-0.0191202497;-0.0360212268;-0.5530796903;0.0169941701;0.0189957475;0.0000000000;0.0000000000;0.0121385226
1.8503125000;-0.5876303184;-0.6076770732;-0.0181916246;-0.0368526590;-0.5530796903;0.0169941701;0.0189957475;0.0000000000;0.0000000000;0.0121385226
1.8603108808;-0.5887388947;-0.6243980991;-0.0181916246;-0.0190187711;-0.5530796903;0.0170250873;0.0189957475;0.0000000000;0.0000000000;0.0121385226
1.8703092784;-0.5887388947;-0.6243980991;-0.0360212268;-0.0360212268;-0.5360729929;0.0179938272;0.0189957475;0.0000000000;0.0000000000;0.0121385226
1.8803076923;-0.5887388947;-0.6243980991;-0.0191012982;-0.0360212268;-0.5530796903;0.0179938272;0.0189957475;0.0000000000;0.0000000000;0.0121385226
1.8903061224;-0.5887388947;-0.6243980991;-0.0351161708;-0.0190061749;-0.5530796903;0.0179938272;0.0189957475;0.0000000000;0.0000000000;0.0121385226
1.9003045685;-0.6054879150;-0.6243980991;-0.0351207418;-0.0360212268;-0.5530796903;0.0179938272;0.0189957475;0.0000000000;0.0000000000;0.0121435671
1.9103030303;-0.6054933450;-0.6243980991;-0.0360212268;-0.0360212268;-0.5530796903;0.0179938272;0.0189957475;0.0000000000;0.0000000000;0.0131632180
1.9203015075;-0.6054987208;-0.6243980991;-0.0351297467;-0.0360212268;-0.5530796903;0.0180238169;0.0189957475;0.0000000000;0.0000000000;0.0131632180
1.9303000000;-0.6055040431;-0.6243980991;-0.0360212268;-0.0360212268;-0.5530796903;0.0189934842;0.0189957475;0.0000000000;0.0000000000;0.0131632180
1.9402985075;-0.5887388947;-0.6243980991;-0.0181916246;-0.0360212268;-0.5530796903;0.0189934842;0.0189957475;0.0000000000;0.0000000000;0.0131632180
1.9502970297;-0.6065684969;-0.6243980991;-0.0173133190;-0.0360212268;-0.5530796903;0.0189934842;0.0189957475;0.0000000000;0.0000000000;0.0131632180
1.9602955665;-0.6065684969;-0.6243980991;-0.0181916246;-0.0360212268;-0.5709092925;0.0189934842;0.0189957475;0.0000000000;0.0000000000;0.0131632180
1.9702941176;-0.6065684969;-0.6411840173;-0.0181916246;-0.0360212268;-0.5530796903;0.0189934842;0.0189957475;0.0000000000;0.0000000000;0.0131632180
1.9802926829;-0.6065684969;-0.6411890837;-0.0351557121;-0.0360212268;-0.5538586535;0.0189934842;0.0189957475;0.0000000000;0.0000000000;0.0131632180
1.9902912621;-0.6065684969;-0.6243980991;-0.0181916246;-0.0352460267;-0.5530796903;0.0189934842;0.0189957475;0.0000000000;0.0000000000;0.0131632180
2.0002898551;-0.6243980991;-0.6243980991;-0.0181916246;-0.0189630977;-0.5530796903;0.0189934842;0.0190245872;0.0000000000;0.0000000000;0.0131632180
2.0102884615;-0.6243980991;-0.6243980991;-0.0181916246;-0.0360212268;-0.5701415106;0.0189934842;0.0199955237;0.0000000000;0.0000000000;0.0131632180
2.0202870813;-0.6075873313;-0.6243980991;-0.0351721981;-0.0360212268;-0.5530796903;0.0189934842;0.0199955237;0.0000000000;0.0000000000;0.0131632180
2.0302857143;-0.6243980991;-0.6412136955;-0.0190366294;-0.0360212268;-0.5530796903;0.0190219105;0.0199955237;0.0000000000;0.0000000000;0.0131632180
2.0402843602;-0.6243980991;-0.6243980991;-0.0190326435;-0.0189485416;-0.5709092925;0.0199931413;0.0199955237;0.0000000000;0.0000000000;0.0131632180
2.0502830189;-0.6243980991;-0.6412232167;-0.0181916246;-0.0360212268;-0.5538330538;0.0199931413;0.0199955237;0.0000000000;0.0000000000;0.0131632180
2.0602816901;-0.6243980991;-0.6422277013;-0.0190247836;-0.0189414677;-0.5538295334;0.0199931413;0.0199955237;0.0000000000;0.0000000000;0.0131632180
2.0702803738;-0.6243980991;-0.6412325607;-0.0360212268;-0.0360212268;-0.5709092925;0.0199931413;0.0199955237;0.0000000000;0.0000000000;0.0131632180
2.0802790698;-0.6253886326;-0.6243980991;-0.0181916246;-0.0360212268;-0.5709092925;0.0199931413;0.0199955237;0.0000000000;0.0000000000;0.0131632180
2.0902777778;-0.6253840679;-0.6412417325;-0.0190132652;-0.0352817502;-0.5530796903;0.0200207816;0.0199955237;0.0000000000;0.0000000000;0.0131632180
2.1002764977;-0.6422277013;-0.6412462553;-0.0352033551;-0.0189277091;-0.5538157748;0.0209927984;0.0199955237;0.0000000000;0.0000000000;0.0131632180
2.1102752294;-0.6422277013;-0.6243980991;-0.0181916246;-0.0352885034;-0.5530796903;0.0209927984;0.0199955237;0.0000000000;0.0000000000;0.0131632180
2.1202739726;-0.6422277013;-0.6253706229;-0.0190020610;-0.0181916246;-0.5538090832;0.0209927984;0.0199955237;0.0000000000;0.0000000000;0.0131632180
2.1302727273;-0.6422277013;-0.6253662223;-0.0189983939;-0.0181916246;-0.5538057827;0.0209927984;0.0199955237;0.0000000000;0.0000000000;0.0131632180
2.1402714932;-0.6422277013;-0.6253618614;-0.0189947598;-0.0352984051;-0.5530796903;0.0209927984;0.0199955237;0.0000000000;0.0000000000;0.0131632180
2.1502702703;-0.6422277013;-0.6253575396;-0.0189911583;-0.0353016464;-0.5530796903;0.0209927984;0.0199955237;0.0000000000;0.0000000000;0.0131632180
2.1602690583;-0.6422277013;-0.6422277013;-0.0360212268;-0.0360212268;-0.5530796903;0.0209927984;0.0199955237;0.0000000000;0.0000000000;0.0131632180
2.1702678571;-0.6422277013;-0.6253490112;-0.0360212268;-0.0360212268;-0.5709092925;0.0209927984;0.0199955237;0.0000000000;0.0000000000;0.0131632180
2.1802666667;-0.6600573035;-0.6412809968;-0.0181916246;-0.0360212268;-0.5701992641;0.0210193379;0.0199955237;0.0000000000;0.0000000000;0.0131632180
2.1902654867;-0.6591147695;-0.6422277013;-0.0352357817;-0.0360212268;-0.5702023920;0.0219924554;0.0199955237;0.0000000000;0.0000000000;0.0131632180
2.2002643172;-0.6600573035;-0.6422277013;-0.0181916246;-0.0360212268;-0.5709092925;0.0219924554;0.0200218336;0.0000000000;0.0000000000;0.0131632180
2.2102631579;-0.6431620036;-0.6600573035;-0.0360212268;-0.0360212268;-0.5709092925;0.0219924554;0.0209952999;0.0000000000;0.0000000000;0.0131632180
2.2202620087;-0.6600573035;-0.6431579414;-0.0189668247;-0.0360212268;-0.5709092925;0.0219924554;0.0209952999;0.0000000000;0.0000000000;0.0131675607
2.2302608696;-0.6600573035;-0.6422277013;-0.0181916246;-0.0367158866;-0.5709092925;0.0219924554;0.0209952999;0.0000000000;0.0000000000;0.0141842333
2.2402597403;-0.6600573035;-0.6422277013;-0.0181916246;-0.0367128924;-0.5709092925;0.0219924554;0.0209952999;0.0000000000;0.0000000000;0.0141842333
2.2502586207;-0.6769686429;-0.6591390407;-0.0181916246;-0.0360212268;-0.5537683874;0.0219924554;0.0209952999;0.0000000000;0.0000000000;0.0141842333
2.2602575107;-0.6769725671;-0.6591429649;-0.0189535734;-0.0360212268;-0.5709092925;0.0220180877;0.0209952999;0.0000000000;0.0000000000;0.0141842333
2.2702564103;-0.6600573035;-0.6600573035;-0.0189503310;-0.0360212268;-0.5709092925;0.0229921125;0.0210208261;0.0000000000;0.0000000000;0.0141842333
2.2802553191;-0.6769803157;-0.6600573035;-0.0360212268;-0.0367011692;-0.5709092925;0.0229921125;0.0219950761;0.0000000000;0.0000000000;0.0141842333
2.2902542373;-0.6769841410;-0.6600573035;-0.0360212268;-0.0360212268;-0.5709092925;0.0229921125;0.0219950761;0.0000000000;0.0000000000;0.0141842333
2.3002531646;-0.6778869057;-0.6591583320;-0.0189407675;-0.0360212268;-0.5709092925;0.0229921125;0.0219950761;0.0000000000;0.0000000000;0.0141842333
2.3102521008;-0.6778869057;-0.6431229115;-0.0189376330;-0.0360212268;-0.5887388947;0.0229921125;0.0220201751;0.0000000000;0.0000000000;0.0141842333
2.3202510460;-0.6778869057;-0.6600573035;-0.0181916246;-0.0353526167;-0.5715779026;0.0229921125;0.0229948523;0.0000000000;0.0000000000;0.0141842333
2.3302500000;-0.6778869057;-0.6600573035;-0.0360212268;-0.0360212268;-0.5887388947;0.0229921125;0.0229948523;0.0000000000;0.0000000000;0.0141883778
2.3402489627;-0.6778869057;-0.6778869057;-0.0189283850;-0.0181916246;-0.5887388947;0.0229921125;0.0229948523;0.0000000000;0.0000000000;0.0152042141
2.3502479339;-0.6778869057;-0.6609377777;-0.0181916246;-0.0360212268;-0.5887388947;0.0229921125;0.0229948523;0.0000000000;0.0000000000;0.0152042141
2.3602469136;-0.6787637714;-0.6778869057;-0.0181916246;-0.0188492738;-0.5715669418;0.0229921125;0.0229948523;0.0000000000;0.0000000000;0.0152042141
2.3702459016;-0.6787601923;-0.6787601923;-0.0352934879;-0.0360212268;-0.5887388947;0.0229921125;0.0229948523;0.0000000000;0.0000000000;0.0152042141
2.3802448980;-0.6948467712;-0.6957165079;-0.0352964462;-0.0360212268;-0.5887388947;0.0229921125;0.0230192371;0.0000000000;0.0000000000;0.0152082743
2.3902439024;-0.6948502924;-0.6957165079;-0.0352993805;-0.0360212268;-0.5887388947;0.0229921125;0.0239946285;0.0000000000;0.0000000000;0.0162237558
2.4002429150;-0.6778869057;-0.6948537852;-0.0353022912;-0.0366682688;-0.5887388947;0.0229921125;0.0239946285;0.0000000000;0.0000000000;0.0162237558
2.4102419355;-0.6778869057;-0.6957165079;-0.0353051785;-0.0532063855;-0.6065684969;0.0230162006;0.0239946285;0.0000000000;0.0000000000;0.0162237558
2.4202409639;-0.6778869057;-0.6957165079;-0.0353080427;-0.0366630924;-0.5893807604;0.0239917695;0.0239946285;0.0000000000;0.0000000000;0.0162237558
2.4302400000;-0.6787393169;-0.7126936988;-0.0189019673;-0.0366605352;-0.6065684969;0.0239917695;0.0240185275;0.0000000000;0.0000000000;0.0162237558
2.4402390438;-0.6957165079;-0.6957165079;-0.0360212268;-0.0538508290;-0.6065684969;0.0239917695;0.0249944047;0.0000000000;0.0000000000;0.0162237558
2.4502380952;-0.6957165079;-0.7127004372;-0.0360212268;-0.0360212268;-0.6065684969;0.0239917695;0.0249944047;0.0000000000;0.0000000000;0.0162237558
2.4602371542;-0.6778869057;-0.7135461101;-0.0360212268;-0.0538508290;-0.6065684969;0.0239917695;0.0249944047;0.0000000000;0.0000000000;0.0162276882
2.4702362205;-0.6957165079;-0.7135461101;-0.0353220267;-0.0716804311;-0.6065684969;0.0239917695;0.0249944047;0.0000000000;0.0000000000;0.0172426318
2.4802352941;-0.6957165079;-0.7135461101;-0.0188880934;-0.0907636772;-0.6065684969;0.0239917695;0.0249944047;0.0000000000;0.0000038998;0.0172426318
2.4902343750;-0.6957165079;-0.7135461101;-0.0181916246;-0.0882612674;-0.6071928799;0.0239917695;0.0249944047;0.0000000000;0.0010182496;0.0172426318
2.5002334630;-0.6965457917;-0.7143753939;-0.0188826944;-0.1983535351;-0.6243980991;0.0240150174;0.0249944047;0.0000000000;0.0010182496;0.0172465031
2.5102325581;-0.6965425898;-0.7135461101;-0.0360212268;-0.3034652596;-0.6243980991;0.0249914266;0.0250175655;0.0000000000;0.0010182496;0.0182611906
2.5202316602;-0.6957165079;-0.7305528075;-0.0353354728;-0.3206776833;-0.6243980991;0.0249914266;0.0259941808;0.0000000000;0.0010220895;0.0182611906
2.5302307692;-0.6965362597;-0.7135461101;-0.0353381002;-0.3219096757;-0.6250129130;0.0249914266;0.0259941808;0.0000000000;0.0020361873;0.0182611906
2.5402298851;-0.6965331309;-0.7313757123;-0.0181916246;-0.3569540662;-0.6250105664;0.0249914266;0.0259941808;0.0000000000;0.0020361873;0.0182611906
2.5502290076;-0.7135461101;-0.7313757123;-0.0181916246;-0.3747836684;-0.6422277013;0.0249914266;0.0259941808;0.0000000000;0.0020361873;0.0182611906
2.5602281369;-0.7135461101;-0.7313757123;-0.0531754652;-0.3575618936;-0.6422277013;0.0249914266;0.0259941808;0.0000000000;0.0020361873;0.0182611906
2.5702272727;-0.7135461101;-0.7313757123;-0.0360212268;-0.3575595999;-0.6416221676;0.0249914266;0.0259941808;0.0000000000;0.0020361873;0.0182649597
2.5802264151;-0.7135461101;-0.7313757123;-0.0353509410;-0.3747836684;-0.6422277013;0.0249914266;0.0260167322;0.0000000000;0.0020361873;0.0192792180
2.5902255639;-0.7135461101;-0.7143474405;-0.0353534514;-0.3747836684;-0.6422277013;0.0249914266;0.0269939570;0.0000000000;0.0020361873;0.0192792180
2.6002247191;-0.7143444505;-0.7484069741;-0.0353559431;-0.3926132706;-0.6422277013;0.0249914266;0.0269939570;0.0000000000;0.0020361873;0.0192792180
2.6102238806;-0.7135461101;-0.7313757123;-0.0181916246;-0.3920167412;-0.6422277013;0.0249914266;0.0269939570;0.0000000000;0.0020361873;0.0192792180
2.6202230483;-0.7135461101;-0.7313757123;-0.0188519802;-0.3926132706;-0.6422277013;0.0249914266;0.0269939570;0.0000000000;0.0020361873;0.0192792180
2.6302222222;-0.7127566074;-0.7313757123;-0.0181916246;-0.3753757954;-0.6428198283;0.0250135592;0.0269939570;0.0000000000;0.0020361873;0.0192792180
2.6402214022;-0.7143327102;-0.7313757123;-0.0360212268;-0.3747836684;-0.6600573035;0.0259910837;0.0269939570;0.0000000000;0.0020361873;0.0192792180
2.6502205882;-0.7135461101;-0.7321594310;-0.0188447236;-0.3926132706;-0.6600573035;0.0259910837;0.0269939570;0.0000000000;0.0020361873;0.0192828766
2.6602197802;-0.7135461101;-0.7321565708;-0.0181916246;-0.3926132706;-0.6600573035;0.0259910837;0.0269939570;0.0000000000;0.0020361873;0.0202966720
2.6702189781;-0.7143241291;-0.7313757123;-0.0181916246;-0.3926132706;-0.6600573035;0.0259910837;0.0269939570;0.0000000000;0.0020361873;0.0202966720
2.6802181818;-0.7313757123;-0.7492053145;-0.0181916246;-0.3926132706;-0.6600573035;0.0259910837;0.0269939570;0.0000000000;0.0020361873;0.0202966720
2.6902173913;-0.7313757123;-0.7321481138;-0.0353775588;-0.3926132706;-0.6600573035;0.0259910837;0.0269939570;0.0000000000;0.0020361873;0.0202966720
2.7002166065;-0.7321453354;-0.7484356913;-0.0181916246;-0.3926132706;-0.6600573035;0.0259910837;0.0269939570;0.0000000000;0.0020361873;0.0202966720
2.7102158273;-0.7143129747;-0.7492053145;-0.0188306784;-0.3926132706;-0.6600573035;0.0260125817;0.0269939570;0.0000000000;0.0020361873;0.0202966720
2.7202150538;-0.7313757123;-0.7492053145;-0.0181916246;-0.3926132706;-0.6600573035;0.0269907407;0.0269939570;0.0000000000;0.0020361873;0.0202966720
2.7302142857;-0.7313757123;-0.7492053145;-0.0181916246;-0.3926132706;-0.6600573035;0.0269907407;0.0269939570;0.0000000000;0.0020361873;0.0202966720
2.7402135231;-0.7321344187;-0.7492053145;-0.0353889714;-0.4104428728;-0.6600573035;0.0269907407;0.0269939570;0.0000000000;0.0020397275;0.0202966720
2.7502127660;-0.7313757123;-0.7492053145;-0.0181916246;-0.3926132706;-0.6600573035;0.0269907407;0.0270151537;0.0000000000;0.0030525702;0.0202966720
2.7602120141;-0.7313757123;-0.7662815532;-0.0181916246;-0.3931782932;-0.6600573035;0.0269907407;0.0279937332;0.0000000000;0.0030525702;0.0202966720
2.7702112676;-0.7321264324;-0.7662841966;-0.0181916246;-0.4098798327;-0.6600573035;0.0269907407;0.0279937332;0.0000000000;0.0030525702;0.0202966720
2.7802105263;-0.7484572193;-0.7492053145;-0.0181916246;-0.4104428728;-0.6773258343;0.0269907407;0.0279937332;0.0000000000;0.0030525702;0.0202966720
2.7902097902;-0.7321212009;-0.7492053145;-0.0188128651;-0.4104428728;-0.6600573035;0.0269907407;0.0279937332;0.0000000000;0.0030525702;0.0202966720
2.8002090592;-0.7492053145;-0.7499482145;-0.0354021434;-0.4104428728;-0.6600573035;0.0269907407;0.0279937332;0.0000000000;0.0030525702;0.0202966720
2.8102083333;-0.7492053145;-0.7499456440;-0.0188085658;-0.4104428728;-0.6600573035;0.0269907407;0.0279937332;0.0000000000;0.0030525702;0.0202966720
2.8202076125;-0.7321134889;-0.7670349166;-0.0188064384;-0.4104428728;-0.6600573035;0.0269907407;0.0279937332;0.0000000000;0.0030525702;0.0202966720
2.8302068966;-0.7321109536;-0.7670349166;-0.0360212268;-0.4277210440;-0.6600573035;0.0269907407;0.0280143472;0.0000000000;0.0030525702;0.0202966720
2.8402061856;-0.7492053145;-0.7670349166;-0.0354106239;-0.4282724750;-0.6606068460;0.0269907407;0.0289935094;0.0000000000;0.0030525702;0.0202966720
2.8502054795;-0.7492053145;-0.7499355371;-0.0181916246;-0.4277248080;-0.6600573035;0.0269907407;0.0289935094;0.0000000000;0.0030525702;0.0202966720
2.8602047782;-0.7492053145;-0.7670349166;-0.0181916246;-0.4282724750;-0.6600573035;0.0269907407;0.0289935094;0.0000000000;0.0030525702;0.0202966720
2.8702040816;-0.7492053145;-0.7670349166;-0.0274308771;-0.4288164290;-0.6600573035;0.0269907407;0.0289935094;0.0000000000;0.0030525702;0.0202966720
2.8802033898;-0.7499281362;-0.7848645188;-0.0354188753;-0.4288145913;-0.6600573035;0.0269907407;0.0289935094;0.0000000000;0.0030525702;0.0202966720
2.8902027027;-0.7670349166;-0.7848645188;-0.0354209035;-0.4461020772;-0.6600573035;0.0270109358;0.0289935094;0.0000000000;0.0030525702;0.0202966720
2.9002020202;-0.7492053145;-0.7670349166;-0.0187899334;-0.4288109529;-0.6600573035;0.0279903978;0.0289935094;0.0000000000;0.0030525702;0.0202966720
2.9102013423;-0.7670349166;-0.7848645188;-0.0187879323;-0.4455654002;-0.6600573035;0.0279903978;0.0289935094;0.0000000000;0.0030525702;0.0202966720
2.9202006689;-0.7670349166;-0.7848645188;-0.0187859446;-0.4461020772;-0.6422277013;0.0279903978;0.0290135049;0.0000000000;0.0030558980;0.0202966720
2.9302000000;-0.7499161292;-0.7848645188;-0.0187839702;-0.4461020772;-0.6600573035;0.0279903978;0.0299932856;0.0000000000;0.0040678535;0.0202966720
