Time (s);Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run1;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run2;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run3;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run4;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run5;Fᵧ (N) --sensor: Force --remote: 1 --Run1;Fᵧ (N) --sensor: Force --remote: 1 --Run2;Fᵧ (N) --sensor: Force --remote: 1 --Run3;Fᵧ (N) --sensor: Force --remote: 1 --Run4;Fᵧ (N) --sensor: Force --remote: 1 --Run5;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run1;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run2;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run3;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run4;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run5
0.9905660377;-8.5023964068;-9.0612594545;-2.2112566591;-4.6364356327;-12.6616980476;-2.7476078261;-3.0849992218;-0.7192149154;-1.0151209209;-2.4612161117;0.0817685493;-0.0040081508;-0.2042220777;-0.1769648581;-0.0444219661
1.0005607477;-8.5807263928;-9.4358389428;-2.3403938789;-5.1802877553;-13.0384023983;-2.7597763889;-3.0804196935;-0.7237944437;-1.0902330311;-2.5209539894;0.0828213842;-0.0040081508;-0.2039287876;-0.1707011554;-0.0402182497
1.0105555556;-8.6221089489;-10.0176168189;-2.4606219617;-5.6733752432;-13.3122351309;-2.7723266771;-3.0744684074;-0.7343966819;-1.1825518396;-2.5805032621;0.0838736512;-0.0040633088;-0.2000112350;-0.1634075372;-0.0360168008
1.0205504587;-8.6430913789;-10.9484233784;-2.5861799225;-6.0484585987;-13.6406437595;-2.7826254595;-3.0657776927;-0.7549976841;-1.2610147423;-2.6338740547;0.0849253613;-0.0050648451;-0.1979069280;-0.1561081210;-0.0318175756
1.0305454545;-8.6285614775;-12.1081639491;-2.7827693100;-6.5586354381;-13.8528108698;-2.7970459102;-3.0488518912;-0.7801659613;-1.3522109283;-2.6786341615;0.0859765250;-0.0060663904;-0.1947521072;-0.1477798843;-0.0286697928
1.0405405405;-8.5792137575;-13.1328861353;-3.0574432953;-7.2629971496;-14.0439848488;-2.8094056636;-3.0284747585;-0.8132751551;-1.4555785287;-2.7200189961;0.0870271527;-0.0070679444;-0.1905478246;-0.1394552074;-0.0265723410
1.0505357143;-8.5205955130;-13.7317603301;-3.3806542771;-7.5663550691;-14.2144397935;-2.8238262927;-3.0094977955;-0.8527101910;-1.5576637259;-2.7586105679;0.0880772544;-0.0081227126;-0.1863456469;-0.1311340241;-0.0244759394
1.0605309735;-8.4783855026;-14.2050456136;-3.7026870234;-8.2985764743;-14.2932417850;-2.8361862198;-2.9827190732;-0.8981780598;-1.6510886622;-2.7852088393;0.0880772544;-0.0101785934;-0.1810955072;-0.1228162697;-0.0234282539
1.0705263158;-8.5039509344;-14.0754639741;-3.9717675873;-8.8848865933;-14.2967023326;-2.8483670315;-2.9534492855;-0.9498260216;-1.7563287370;-2.8076888738;0.0891263330;-0.0131310505;-0.1758479026;-0.1145018813;-0.0223810744
1.0805217391;-8.5797696012;-13.8538836159;-4.2993144662;-9.3749922642;-14.2892068076;-2.8586678804;-2.9202783272;-1.0057354706;-1.8629165710;-2.8255176228;0.0901749140;-0.0152378835;-0.1706027870;-0.1061907978;-0.0223810744
1.0905172414;-8.6198144703;-13.6291453305;-4.6552856188;-9.9066098686;-14.1767184324;-2.8689687822;-2.8807170336;-1.0676817899;-1.9554409594;-2.8274007564;0.0912230064;-0.0192442624;-0.1643115813;-0.0978829598;-0.0223810744
1.1005128205;-8.6828659336;-13.3531588311;-5.0742473152;-10.4832997138;-14.0942721529;-2.8773835908;-2.8349802638;-1.1358083930;-2.0484928542;-2.8272261133;0.0922706189;-0.0233016223;-0.1569752019;-0.0895867312;-0.0223810744
1.1105084746;-8.7231356304;-13.0569204044;-5.6233289991;-11.0628518787;-13.9637134510;-2.8895707389;-2.7814226773;-1.2102538725;-2.1470290919;-2.8186380792;0.0922706189;-0.0283096699;-0.1506897063;-0.0823229020;-0.0244715655
1.1205042017;-8.6946074533;-12.7417048648;-6.1152948612;-11.5442660078;-13.8659809671;-2.8979827359;-2.7253917641;-1.2886792563;-2.2330352305;-2.8018126421;0.0933172969;-0.0333177533;-0.1433598714;-0.0750534831;-0.0265611321
1.1305000000;-8.6823634974;-12.3406880370;-6.5338787693;-12.1104693870;-13.6836989062;-2.9101728914;-2.6631849280;-1.3710880568;-2.3137196116;-2.7810415482;0.0943635198;-0.0383755592;-0.1360332234;-0.0667744893;-0.0296941193
1.1404958678;-8.6310925800;-11.9339371368;-7.0068922320;-12.5826212432;-13.5341526607;-2.9206429550;-2.5950047113;-1.4558282846;-2.4024730845;-2.7539218498;0.0954092955;-0.0443853417;-0.1287097074;-0.0605470069;-0.0328257671
1.1504918033;-8.6815040845;-11.4453975396;-7.4870422634;-12.9465381730;-13.2452605810;-2.9307752300;-2.5208460167;-1.5463447392;-2.4881582375;-2.7187319013;0.0954092955;-0.0504440438;-0.1203434929;-0.0526204936;-0.0369995425
1.1604878049;-8.7146617921;-11.0574233077;-7.9886632264;-13.3256722796;-12.9735138893;-2.9412426588;-2.4464874127;-1.6330080782;-2.5970744898;-2.6794229024;0.0964541994;-0.0574070626;-0.1130260815;-0.0418627128;-0.0411715924
1.1704838710;-8.7913341845;-10.6368453230;-8.5552893662;-13.7042735582;-12.6915679443;-2.9513777458;-2.3659491694;-1.7214666599;-2.6497024156;-2.6358299296;0.0964541994;-0.0634650593;-0.1057116454;-0.0392648314;-0.0453419459
1.1804800000;-8.8441775224;-10.0759391367;-9.1603412660;-14.0530649661;-12.3148317154;-2.9596182798;-2.2833527974;-1.8081286062;-2.7058797025;-2.5838352740;0.0974982607;-0.0704766510;-0.0973556337;-0.0366551866;-0.0515949739
1.1904761905;-8.8687100404;-9.6434556605;-9.6333321754;-14.3270284015;-11.9357117052;-2.9678588551;-2.1990876742;-1.8965899991;-2.7592811748;-2.5220309598;0.0985419111;-0.0774882849;-0.0900470008;-0.0325160215;-0.0557620187
1.2004724409;-8.8495200025;-9.0648514973;-9.9449270149;-14.5812504179;-11.6593739317;-2.9760994705;-2.1121786171;-1.9832505852;-2.8106246563;-2.4599043456;0.0985419111;-0.0845469303;-0.0827411982;-0.0283859629;-0.0620101654
1.2104687500;-8.7357183460;-8.4833295930;-10.5624490733;-14.8330196795;-11.2610861380;-2.9843401253;-2.0237893949;-2.0737754785;-2.8581687963;-2.3896990290;0.0995847597;-0.0925137126;-0.0764814681;-0.0252912902;-0.0682559309
1.2204651163;-8.6860362359;-8.0763030294;-10.9419355957;-14.9594746868;-10.9613314179;-2.9925808185;-1.9329554756;-2.1603079181;-2.8982601496;-2.3155327903;0.1006272172;-0.0995254668;-0.0691811890;-0.0232236891;-0.0744993537
1.2304615385;-8.6779147402;-7.4470186783;-11.3302381782;-15.0240527390;-10.6262827407;-3.0008215492;-1.8400632001;-2.2425932479;-2.9231408639;-2.2435843137;0.1006272172;-0.1065372594;-0.0629261173;-0.0211567272;-0.0807404712
1.2404580153;-8.6760315505;-6.9581139811;-11.7750674898;-15.0952717438;-10.1686793117;-3.0092184369;-1.7475479894;-2.3228200047;-2.9477070457;-2.1711647627;0.1006272172;-0.1135490894;-0.0556311864;-0.0191054518;-0.0880191281
1.2504545455;-8.7703754817;-6.4845475498;-12.2478245239;-15.0486188998;-9.6725313980;-3.0193639075;-1.6569043188;-2.3966186490;-2.9656284803;-2.0928771321;0.1016685382;-0.1205609561;-0.0504223865;-0.0191054518;-0.0952951800
1.2604511278;-8.8448264189;-5.9723269383;-12.6369869240;-14.9373539976;-9.2126778739;-3.0276047458;-1.5686900698;-2.4646098430;-2.9654735338;-2.0123745908;0.1016685382;-0.1275279911;-0.0452154223;-0.0191054518;-0.1015295978
1.2704477612;-8.8396952998;-5.6372586162;-13.0811057868;-14.8259412458;-8.5817189342;-3.0358456183;-1.4842251136;-2.5326012563;-2.9653208829;-1.9301185165;0.1027091308;-0.1335827582;-0.0400102655;-0.0191128131;-0.1088005607
1.2804444444;-8.7823300025;-5.2224187602;-13.3626181940;-14.6858437620;-8.0160899692;-3.0439349958;-1.4018205431;-2.5942892980;-2.9586850566;-1.8496175931;0.1027091308;-0.1405063147;-0.0358475636;-0.0201520766;-0.1150306839
1.2904411765;-8.6999332814;-4.8356708216;-13.7581751197;-14.5379040675;-7.5250160115;-3.0480554652;-1.3218373809;-2.6518577437;-2.9377807587;-1.7672082051;0.1027091308;-0.1455587746;-0.0316862637;-0.0226375147;-0.1222967130
1.3004379562;-8.6960933826;-4.4423417332;-13.8794392408;-14.2625377524;-7.1226279366;-3.0521759506;-1.2456117795;-2.7050676185;-2.8985875323;-1.6871579491;0.1037486723;-0.1515690927;-0.0285663242;-0.0284346589;-0.1285226717
1.3104347826;-8.6821693921;-4.1073045295;-14.0384465692;-14.0830070415;-6.7356772138;-3.0562964518;-1.1719803563;-2.7501582813;-2.8762238912;-1.6107798833;0.1037486723;-0.1574929314;-0.0264870446;-0.0305035183;-0.1347465950
1.3204316547;-8.7263969053;-3.7799519761;-14.2063032476;-13.8650664973;-6.4061543974;-3.0602697691;-1.1103524253;-2.7850662886;-2.8462422441;-1.5302820837;0.1037486723;-0.1614998464;-0.0244084347;-0.0331399831;-0.1420054999
1.3304285714;-8.7317694019;-3.4764835232;-14.3509876799;-13.4327693695;-6.0408388061;-3.0645374997;-1.0528432939;-2.8136767871;-2.7699179329;-1.4522853398;0.1047872095;-0.1655067789;-0.0223304846;-0.0418997413;-0.1471887859
1.3404255319;-8.6632657401;-3.2384293005;-14.4192454881;-12.9964829913;-5.5491738962;-3.0686580459;-0.9996271717;-2.8362244108;-2.7123594586;-1.3801762962;0.1047872095;-0.1694713889;-0.0223304846;-0.0470878980;-0.1534067830
1.3504225352;-8.6200977244;-3.0027447314;-14.4996820198;-12.7433143415;-5.1504769510;-3.0727786065;-0.9567098922;-2.8545368632;-2.6684371698;-1.3082111045;0.1047872095;-0.1724766138;-0.0223304846;-0.0501876651;-0.1585868491
1.3604195804;-8.5942181240;-2.8017523150;-14.4361703570;-12.4033165761;-4.7533844680;-3.0789599689;-0.9155049461;-2.8646094236;-2.6127067465;-1.2425691310;0.1047872095;-0.1754400994;-0.0223304846;-0.0533080728;-0.1637653402
1.3704166667;-8.6278148104;-2.7413151827;-14.3038351185;-11.9856070097;-4.4410500781;-3.0849992218;-0.8808233099;-2.8664420245;-2.5426567423;-1.1828210915;0.1047872095;-0.1774435989;-0.0223304846;-0.0594918539;-0.1679068913
1.3804137931;-8.6437033095;-2.6608241105;-14.1665130868;-11.5318112129;-4.0675842745;-3.0872011593;-0.8543800061;-2.8600346003;-2.4704045708;-1.1232139991;0.1047872095;-0.1793647470;-0.0233678807;-0.0666896798;-0.1720472182
1.3904109589;-8.6452526518;-2.6733253634;-14.0701402365;-11.1503833978;-3.8435884497;-3.0913217746;-0.8360069054;-2.8475600267;-2.3893501850;-1.0677263631;0.1058238661;-0.1794056465;-0.0254420680;-0.0728703331;-0.1761863384
1.4004081633;-8.6304919319;-2.6939561906;-13.8912489044;-10.5855534923;-3.6006417389;-3.0953031604;-0.8200264230;-2.8266209988;-2.2967757661;-1.0185582565;0.1058238661;-0.1803667847;-0.0285524547;-0.0800781901;-0.1792897863
1.4104054054;-8.6057641742;-2.7170479904;-13.7458550381;-10.1824829826;-3.4246667594;-3.0953031604;-0.8159059689;-2.7997253454;-2.2083207612;-0.9754303018;0.1058238661;-0.1803667847;-0.0316619595;-0.0882994445;-0.1813581650
1.4204026846;-8.5840857636;-2.8208280959;-13.5213095300;-9.6697950040;-3.2815328410;-3.0973639481;-0.8164016645;-2.7667586430;-2.1215122682;-0.9386201150;0.1058238661;-0.1802866217;-0.0358068066;-0.0955038184;-0.1844598654
1.4304000000;-8.5864774750;-2.9157825847;-13.2990770968;-9.0250868397;-3.1867326422;-3.0975004241;-0.8248064029;-2.7292335637;-2.0246761715;-0.9101857937;0.1058238661;-0.1782830772;-0.0399505103;-0.1037213364;-0.1854934803
1.4403973510;-8.5468810076;-3.0632505052;-12.9533062003;-8.5197569018;-3.0316651978;-3.0995603140;-0.8376559783;-2.6797832779;-1.9301717435;-0.8917787716;0.1058238661;-0.1762795257;-0.0451287303;-0.1109223224;-0.1865268139
1.4503947368;-8.4791073192;-3.2436833319;-12.6758411538;-7.9862215421;-3.0570446646;-3.1036810033;-0.8623790508;-2.6279488308;-1.8454286716;-0.8754307064;0.1058238661;-0.1742366717;-0.0503055597;-0.1191362057;-0.1865268139
1.4603921569;-8.4402256123;-3.4467693239;-12.2819571426;-7.4472156219;-3.0928878086;-3.1078017041;-0.8915449434;-2.5681964823;-1.7483241302;-0.8652632090;0.1058238661;-0.1672092912;-0.0554810175;-0.1263338953;-0.1865268139
1.4703896104;-8.4089818696;-3.8082995416;-11.9615222520;-6.9770565763;-3.1859045603;-3.1117894622;-0.9473640595;-2.5020489088;-1.6498267651;-0.8614092683;0.1068582508;-0.1632139118;-0.0616899428;-0.1345442414;-0.1865268139
1.4803870968;-8.4163697671;-4.0351519415;-11.5205428476;-6.5700944799;-3.2747520928;-3.1119215640;-0.9798061831;-2.4339488233;-1.5635566342;-0.8615413701;0.1068582508;-0.1612036328;-0.0678972658;-0.1417323518;-0.1854945680
1.4903846154;-8.4620139270;-4.2538108447;-11.0973505821;-6.0717686186;-3.3922006669;-3.1137189895;-1.0157977091;-2.3597725817;-1.4764953366;-0.8700462003;0.1068582508;-0.1590787203;-0.0751372981;-0.1489189302;-0.1834306021
1.5003821656;-8.4927766387;-4.5943765508;-10.7132452081;-5.6592895448;-3.5179890301;-3.1117894622;-1.0696792580;-2.2875526306;-1.3821103284;-0.8848605109;0.1068582508;-0.1540697437;-0.0813414797;-0.1560977070;-0.1813671551
1.5103797468;-8.4950832134;-4.9171168297;-10.2822171896;-5.1650448040;-3.6708921124;-3.1117894622;-1.1295838519;-2.2071943782;-1.2999552646;-0.9094554324;0.1068582508;-0.1490229391;-0.0885778951;-0.1622613067;-0.1793042202
1.5203773585;-8.4964116123;-5.2705620535;-9.8507317765;-4.7755539039;-3.8571316817;-3.1139790491;-1.1937628084;-2.1286906788;-1.2214031238;-0.9346960317;0.1068582508;-0.1430497073;-0.0958125374;-0.1694371972;-0.1751793615
1.5303750000;-8.4861056314;-5.5981229055;-9.0551862182;-4.3351369341;-4.0606544613;-3.1159110376;-1.2619060825;-2.0463750092;-1.1373116247;-0.9717830108;0.1068582508;-0.1379659998;-0.1020121590;-0.1755858658;-0.1720864659
1.5403726708;-8.4719486826;-6.0914300014;-8.5439916471;-3.9236848611;-4.1647947210;-3.1200326131;-1.3382908126;-1.9638543748;-1.0675134825;-1.0111852847;0.1068582508;-0.1309904620;-0.1092433230;-0.1807138749;-0.1679635903
1.5503703704;-8.4693608913;-6.5717185128;-7.9513304080;-3.5428078923;-4.4950736766;-3.1220934008;-1.4142187358;-1.8775166875;-1.0058287663;-1.0545796709;0.1068582508;-0.1249427171;-0.1164727812;-0.1858408719;-0.1628112115
1.5603680982;-8.4914280540;-6.9793186968;-7.4911340340;-3.2653538191;-4.8528946529;-3.1241541885;-1.4864813690;-1.7969566316;-0.9441423560;-1.1085278742;0.1078903548;-0.1179300276;-0.1205890522;-0.1909547504;-0.1586902688
1.5703658537;-8.5209178309;-7.4171771425;-7.0326395166;-2.9348315344;-5.1395347453;-3.1220934008;-1.5631636914;-1.7123772122;-0.8909472257;-1.1681543985;0.1078903548;-0.1109537568;-0.1247173155;-0.1940297571;-0.1525102770
1.5803636364;-8.5327419010;-8.1526874274;-6.6936915807;-2.7877843991;-5.8234751037;-3.1241541885;-1.6473390827;-1.6173955888;-0.8499880352;-1.2280308529;0.1078903548;-0.1049066294;-0.1308721956;-0.1971041791;-0.1473614543
1.5903614458;-8.5147242817;-8.4894777488;-6.2168609942;-2.6693820317;-6.1106774289;-3.1262149762;-1.7259282283;-1.5272288037;-0.8148379338;-1.2899667345;0.1078903548;-0.0978938837;-0.1370259197;-0.2001720729;-0.1422137875
1.6003592814;-8.4675334810;-8.9861915905;-5.7197711506;-2.4410996561;-6.4921752698;-3.1282757640;-1.8145235904;-1.4468692473;-0.7782417638;-1.3560228551;0.1078903548;-0.0908811199;-0.1431785023;-0.2022150071;-0.1360379574
1.6103571429;-8.4029607219;-9.4921139427;-5.2821766678;-2.3507509717;-7.0300155256;-3.1325192795;-1.9009120556;-1.3707286862;-0.7578821218;-1.4218337830;0.1078903548;-0.0839039137;-0.1493240710;-0.2032392442;-0.1298634804
1.6203550296;-8.3701361355;-9.7977352626;-5.0168978150;-2.3065422858;-7.4757139604;-3.1365189149;-1.9833263495;-1.2990963362;-0.7393379014;-1.4899495239;0.1078903548;-0.0778575771;-0.1544552067;-0.2042632957;-0.1236903400
1.6303529412;-8.3720526631;-10.3794141466;-4.7779563700;-2.2486350911;-8.0757210142;-3.1385797026;-2.0657408447;-1.2452339947;-0.7273375524;-1.5643668584;0.1089208569;-0.0708799202;-0.1612943872;-0.2052813525;-0.1164898835
1.6403508772;-8.3836421962;-10.7764141125;-4.5010156901;-2.3814686763;-8.3958921994;-3.1407603035;-2.1458071982;-1.1792977560;-0.7275778796;-1.6406026916;0.1089208569;-0.0648689205;-0.1698460109;-0.2052755747;-0.1103193682
1.6503488372;-8.4044296931;-11.1959140960;-4.0423811714;-2.4974610917;-8.8079862155;-3.1427012780;-2.2220413846;-1.1156127944;-0.7295188540;-1.7169577993;0.1089208569;-0.0588579067;-0.1739680241;-0.2042520662;-0.1041501418
1.6603468208;-8.4308769667;-11.6723385528;-3.8110369140;-2.6485663295;-9.1486119831;-3.1428197141;-2.2959307087;-1.0601686912;-0.7343510460;-1.7971963924;0.1089208569;-0.0528814319;-0.1780891864;-0.2032173117;-0.0979821889
1.6703448276;-8.4483639713;-12.0388578024;-3.4881275968;-2.8828880499;-9.6495278721;-3.1468228535;-2.3639237094;-1.0108104903;-0.7568978909;-1.8753757079;0.1089208569;-0.0478378751;-0.1811794274;-0.2001535191;-0.0907877122
1.6803428571;-8.4488877131;-12.4437537547;-3.1943997745;-3.0814987665;-10.0466978927;-3.1488836412;-2.4297155619;-0.9656663927;-0.7797973909;-1.9497862027;0.1089208569;-0.0418951409;-0.1842690452;-0.1981019035;-0.0856498367
1.6903409091;-8.4347309360;-12.8542499822;-3.0816461415;-3.3728885456;-10.4431008695;-3.1491164986;-2.4913875717;-0.9308240503;-0.8111702908;-2.0299108361;0.1089208569;-0.0378877621;-0.1863283798;-0.1950278470;-0.0794856153
1.7003389831;-8.4637355982;-13.1142336322;-2.9761968024;-3.6268644809;-10.8725390517;-3.1532367658;-2.5489397096;-0.9020693048;-0.8566162003;-2.1039716458;0.1089208569;-0.0338803747;-0.1883873085;-0.1909316824;-0.0733226087
1.7103370787;-8.4947497683;-13.4182447166;-2.9096721194;-3.9094181689;-11.1480085825;-3.1571267921;-2.6020956405;-0.8774350589;-0.9061824720;-2.1760882208;0.1089208569;-0.0298729787;-0.1894165722;-0.1858248405;-0.0681877705
1.7203351955;-8.5202506875;-13.6557962713;-2.8323799511;-4.1652253581;-11.6267473997;-3.1571267921;-2.6453645075;-0.8611344966;-0.9599836144;-2.2461441302;0.1089208569;-0.0259323768;-0.1894165722;-0.1817245423;-0.0630539216
1.7303333333;-8.5777280330;-13.7452867886;-2.9097729840;-4.5238431012;-11.9949547548;-3.1572406478;-2.6864360448;-0.8509231606;-1.0219116138;-2.3096762295;0.1089208569;-0.0239286705;-0.1894165722;-0.1755971257;-0.0579210505
1.7403314917;-8.6015926351;-13.8985489704;-2.9904884834;-4.8657478150;-12.3247725843;-3.1593008099;-2.7191301398;-0.8427715948;-1.0879600418;-2.3672562976;0.1099490990;-0.0219249601;-0.1894165722;-0.1704817144;-0.0538155270
1.7503296703;-8.5882394572;-14.0158589933;-3.0979825053;-5.2107013383;-12.5233928680;-3.1613609789;-2.7478408369;-0.8408914802;-1.1560681294;-2.4207161234;0.1099490990;-0.0199212458;-0.1894165722;-0.1643507283;-0.0497107682
1.7603278689;-8.5904921629;-14.0902790427;-3.2295571185;-5.7248716618;-12.8335366698;-3.1634211546;-2.7702362969;-0.8492237409;-1.2303574704;-2.4722284722;0.1099490990;-0.0179828778;-0.1873599829;-0.1582152856;-0.0456067655
1.7703260870;-8.5950781129;-14.0442259287;-3.3488860521;-6.2587044070;-12.9735832249;-3.1675421246;-2.7823307719;-0.8616766138;-1.3065951135;-2.5174471434;0.1099490990;-0.0179828778;-0.1853037683;-0.1510646596;-0.0425293242
1.7803243243;-8.6087202848;-13.9730634369;-3.4931460147;-6.6992386518;-13.2242660394;-3.1694915184;-2.7904395314;-0.8785160223;-1.3848936681;-2.5606063027;0.1099490990;-0.0179828778;-0.1832479241;-0.1439151110;-0.0394524374
1.7903225806;-8.6295095994;-13.8842582630;-3.7441042275;-7.2565163739;-13.3939008458;-3.1694915184;-2.7922351220;-0.9095126823;-1.4654735371;-2.5996451420;0.1099490990;-0.0179828778;-0.1791369686;-0.1367719422;-0.0374015451
1.8003208556;-8.6276801650;-13.7505898271;-3.9871842666;-7.6711745442;-13.4942699129;-3.1696011348;-2.7859219226;-0.9466031098;-1.5519046953;-2.6321740045;0.1099490990;-0.0180468376;-0.1750267378;-0.1306350019;-0.0363762797
1.8103191489;-8.6126926538;-13.6117170162;-4.2372730106;-8.2284746723;-13.5777903569;-3.1715523062;-2.7754885323;-0.9837808060;-1.6364944287;-2.6527789818;0.1099490990;-0.0200505746;-0.1709172238;-0.1224729604;-0.0353511932
1.8203174603;-8.5785191357;-13.4521556230;-4.5387804465;-8.7078954100;-13.6118081097;-3.1715523062;-2.7586138314;-1.0359037572;-1.7252047119;-2.6711062769;0.1099490990;-0.0220859584;-0.1668084188;-0.1153276041;-0.0343262835
1.8303157895;-8.5503924171;-13.2903000819;-4.9569255567;-9.1280648649;-13.5960839016;-3.1715523062;-2.7337589938;-1.0954003854;-1.8158668787;-2.6832535104;0.1099490990;-0.0250915745;-0.1616732893;-0.1081832677;-0.0343262835
1.8403141361;-8.5310434445;-13.0565111922;-5.2824458024;-9.5388791512;-13.5396112944;-3.1715523062;-2.7005335122;-1.1490608880;-1.9084826306;-2.6873745239;0.1099490990;-0.0280971957;-0.1555121747;-0.1010399400;-0.0343262835
1.8503125000;-8.5225028939;-12.8988522834;-5.6447364578;-10.0123358637;-13.4502193006;-3.1715523062;-2.6631890756;-1.2089029246;-1.9949172597;-2.6892212023;0.1099490990;-0.0311339735;-0.1493520896;-0.0938976104;-0.0343262835
1.8603108808;-8.5071183637;-12.6322698171;-6.1141794173;-10.4610131114;-13.3285008720;-3.1715523062;-2.6177315394;-1.2746715652;-2.0773377608;-2.6849939511;0.1099490990;-0.0351414820;-0.1442195343;-0.0867562683;-0.0363747256
1.8703092784;-8.4910792913;-12.2593575870;-6.4551439105;-11.0348919928;-13.2273960580;-3.1715523062;-2.5681536608;-1.3305608037;-2.1618191625;-2.6765405269;0.1099490990;-0.0391798290;-0.1370351326;-0.0796209994;-0.0384228326
1.8803076923;-8.4894523417;-11.9747089601;-6.9581996979;-11.5114070910;-13.0520563000;-3.1715523062;-2.5123946329;-1.4094526321;-2.2418636731;-2.6599512396;0.1099490990;-0.0441892309;-0.1308780713;-0.0735015151;-0.0404706078
1.8903061224;-8.4866440428;-11.6004693579;-7.4864612293;-11.8609323702;-12.8589672849;-3.1715523062;-2.4523896950;-1.4936003611;-2.3120259911;-2.6350152385;0.1099490990;-0.0492291597;-0.1247219968;-0.0673828507;-0.0435417784
1.9003045685;-8.4765296427;-11.2220069727;-8.0074990574;-12.3451559177;-12.6512665205;-3.1694915184;-2.3885154194;-1.5739630517;-2.3862048392;-2.6040030407;0.1099490990;-0.0552404611;-0.1175410492;-0.0612700168;-0.0466124618
1.9103030303;-8.4790130659;-10.8057079565;-8.3717542652;-12.7138002027;-12.4063355148;-3.1694915184;-2.3202709292;-1.6501214019;-2.4559515360;-2.5686631621;0.1099490990;-0.0612215595;-0.1103612291;-0.0561724751;-0.0496826631
1.9203015075;-8.4648906889;-10.4338864890;-8.7153709563;-12.9976840925;-12.1599072617;-3.1694915184;-2.2462174026;-1.7261157970;-2.5176643616;-2.5233315278;0.1099490990;-0.0662911149;-0.1042080540;-0.0510805647;-0.0537756286
1.9303000000;-8.4591891074;-9.8754938585;-8.9857341243;-13.4054249862;-11.9033756739;-3.1674307307;-2.1653650108;-1.7882613627;-2.5753592409;-2.4759390491;0.1099490990;-0.0732744203;-0.0970304542;-0.0470035856;-0.0588910484
