Time (s);Fᵧ (N) --sensor: Force --remote: 1 --Run1;Fᵧ (N) --sensor: Force --remote: 1 --Run2;Fᵧ (N) --sensor: Force --remote: 1 --Run3
17.9500000000;-0.3926132706;-1.2662637780;-0.5174204860
17.9600000000;-0.3926330923;-1.2484341758;-0.5174204860
17.9600111173;-0.4104329620;-1.2484341758;-0.5174204860
17.9700055586;-0.4104428728;-1.2484341758;-0.5174204860
17.9900000000;-0.4104428728;-1.2484341758;-0.5174204860
18.0000000000;-0.4282724750;-1.2306045736;-0.5174204860
18.0100000000;-0.4104428728;-1.2127749715;-0.5174204860
18.0200000000;-0.4104428728;-1.1592861649;-0.5174204860
18.0300000000;-0.4104428728;-1.1057973583;-0.5174204860
18.0400000000;-0.4104428728;-1.0166493473;-0.5174204860
18.0500000000;-0.4104428728;-0.9096717342;-0.5174204860
18.0600000000;-0.4104428728;-0.7848645188;-0.5174204860
18.0700000000;-0.4104428728;-0.6600573035;-0.5174204860
18.0800000000;-0.4104428728;-0.6065684969;-0.5174204860
18.0900000000;-0.4104428728;-0.5887388947;-0.5174204860
18.1000000000;-0.4104428728;-0.5352500881;-0.4996007181
18.1100000000;-0.4104428728;-0.5530796903;-0.5174106571
18.1200000000;-0.4104428728;-0.5709092925;-0.5174204860
18.1300000000;-0.4104428728;-0.6422277013;-0.5174204860
18.1400000000;-0.4104428728;-0.6243980991;-0.5174204860
18.1500000000;-0.4104428728;-0.6065684969;-0.5174204860
18.1600000000;-0.4104428728;-0.6243980991;-0.5174204860
18.1700000000;-0.4104428728;-0.6422277013;-0.5174204860
18.1800000000;-0.4104428728;-0.6422277013;-0.5174204860
18.1900000000;-0.4104428728;-0.6778869057;-0.5174204860
18.2000000000;-0.4104526639;-0.6957165079;-0.5174204860
18.2100000000;-0.4282626893;-0.6600573035;-0.5174204860
18.2200000000;-0.4104526532;-0.6243980991;-0.5174204860
18.2300000000;-0.4282627000;-0.6065684969;-0.5174204860
18.2400000000;-0.4104428728;-0.6065684969;-0.5174204860
18.2500000000;-0.4104428728;-0.5887388947;-0.5174204860
18.2600000000;-0.4104428728;-0.5709092925;-0.5174204860
18.2700000000;-0.4104428728;-0.4995908838;-0.5174204860
18.2800000000;-0.4104428728;-0.4282724750;-0.5174204860
18.2900000000;-0.4104428728;-0.3034652596;-0.5174204860
18.3000000000;-0.4104428728;-0.2499764531;-0.5174204860
18.3100000000;-0.4104526051;-0.3034652596;-0.5174204860
18.3200000000;-0.4104428728;-0.4104428728;-0.5174204860
18.3300000000;-0.4104428728;-0.4282724750;-0.5174204860
18.3400000000;-0.4104428728;-0.4639316794;-0.5174204860
18.3500000000;-0.4104428728;-0.3926132706;-0.5174204860
18.3600000000;-0.4193600997;-0.3391244640;-0.5174204860
18.3700000000;-0.4104428728;-0.3212948618;-0.5174204860
18.3800000000;-0.4104428728;-0.4282724750;-0.5174204860
18.3900000000;-0.4104428728;-0.3212948618;-0.5174204860
18.4000000000;-0.4104428728;-0.3034652596;-0.5174204860
18.4100000000;-0.4282724750;-0.3212948618;-0.5174204860
18.4200000000;-0.4104428728;-0.3212948618;-0.5174204860
18.4300000000;-0.4282724750;-0.2856356575;-0.5174204860
18.4400000000;-0.4104428728;-0.2856356575;-0.5174204860
18.4500000000;-0.4104428728;-0.2499764531;-0.5174204860
18.4600000000;-0.4104428728;-0.2143172487;-0.5174204860
18.4700000000;-0.4104428728;-0.1964876465;-0.5174204860
18.4800000000;-0.4104428728;-0.1786580443;-0.5174204860
18.4900000000;-0.4104428728;-0.2321468509;-0.5174204860
18.5000000000;-0.4104428728;-0.3926132706;-0.5174204860
18.5100000000;-0.4104428728;-0.2499764531;-0.5174204860
18.5200000000;-0.4104428728;-0.2678060553;-0.5174204860
18.5300000000;-0.4104428728;-0.3034652596;-0.5352404817
18.5400000000;-0.4282724750;-0.3391244640;-0.5174300873
18.5500000000;-0.4104428728;-0.3212948618;-0.5174204860
18.5600000000;-0.4282724750;-0.3391244640;-0.5174204860
18.5700000000;-0.4104428728;-0.3034652596;-0.5174204860
18.5800000000;-0.4193600710;-0.3569540662;-0.5174204860
18.5900000000;-0.4282724750;-0.3212948618;-0.5174204860
18.6000000000;-0.4282724750;-0.2856356575;-0.5174204860
18.6100000000;-0.4282724750;-0.2856356575;-0.5174204860
18.6200000000;-0.4282629046;-0.3034652596;-0.5352405280
18.6300000000;-0.4104428728;-0.3212948618;-0.5352500881
18.6400000000;-0.4104428728;-0.3034652596;-0.5174300358
18.6500000000;-0.4104428728;-0.3747836684;-0.5174204860
18.6600000000;-0.4104428728;-0.3212948618;-0.5352405485
18.6700000000;-0.4104428728;-0.3391244640;-0.5174300205
18.6800000000;-0.4104428728;-0.3747836684;-0.4996004132
18.6900000000;-0.4104428728;-0.4104428728;-0.4995908838
18.7000000000;-0.4104524022;-0.4282724750;-0.4639507179
18.7100000000;-0.4282724750;-0.4995908838;-0.4461115914
18.7200000000;-0.4282629557;-0.4817612816;-0.4282819841
18.7300000000;-0.4104523870;-0.4995908838;-0.4460925731
18.7400000000;-0.4282629659;-0.4461020772;-0.4282819740
18.7500000000;-0.4104428728;-0.4639316794;-0.4460925833
18.7600000000;-0.4104523718;-0.4995908838;-0.4817423038
18.7700000000;-0.4282629811;-0.3747836684;-0.4995813999
18.7800000000;-0.4104428728;-0.4995908838;-0.5174110072
18.7900000000;-0.4104428728;-0.4639316794;-0.5352406144
18.8000000000;-0.4104523516;-0.4461020772;-0.5174299547
18.8100000000;-0.4282724750;-0.4282724750;-0.4283197935
18.8200000000;-0.4282630063;-0.3926132706;-0.3391717574
18.8300000000;-0.4104523365;-0.3747836684;-0.2500237214
18.8400000000;-0.4282630163;-0.3926132706;-0.1608756854
18.8500000000;-0.4104428728;-0.3569540662;-0.0895478079
18.8600000000;-0.4104523214;-0.3747836684;-0.0360495427
18.8700000000;-0.4282724750;-0.2856356575;0.0352594474
18.8800000000;-0.4282724750;-0.2856356575;0.1243980496
18.8900000000;-0.4282724750;-0.3212948618;0.2313662640
18.9000000000;-0.4282724750;-0.3391244640;0.5521861089
18.9100000000;-0.4282724750;-0.3926132706;0.5523556456
18.9200000000;-0.4282724750;-0.3926132706;0.9265797076
18.9300000000;-0.4282630613;-0.3926132706;1.4792034417
18.9400000000;-0.4104522816;-0.4104428728;1.4973151629
18.9500000000;-0.4282630712;-0.4282724750;1.3013022705
18.9600000000;-0.4104522716;-0.4282724750;1.3011989377
18.9700000000;-0.4282630811;-0.4104428728;1.4259404650
18.9800000000;-0.4104428728;-0.4282724750;1.4794668224
18.9900000000;-0.4104522568;-0.4282724750;1.4438545035
19.0000000000;-0.4282724750;-0.4282724750;1.4260155222
19.0100000000;-0.4282724750;-0.4461020772;1.4794668667
19.0200000000;-0.4282631058;-0.4995908838;1.4616747168
19.0300000000;-0.4104428728;-0.4995908838;1.4082046142
19.0400000000;-0.4104428728;-0.4461020772;1.3368955403
19.0500000000;-0.4104428728;-0.4461020772;1.2655771119
19.0600000000;-0.4104522224;-0.4461020772;1.2477194708
19.0700000000;-0.4282631303;-0.4461020772;1.2655303984
19.0800000000;-0.4104428728;-0.4639316794;1.2298991889
19.0900000000;-0.4104522077;-0.4639316794;1.1585994206
19.1000000000;-0.4282631450;-0.4639316794;1.1407418382
19.1100000000;-0.4104428728;-0.4817612816;1.1229122311
19.1200000000;-0.4104521930;-0.4995908838;1.0872623323
19.1300000000;-0.4282724750;-0.4995908838;1.0159625251
19.1400000000;-0.4282631645;-0.4995908838;0.9446440970
19.1500000000;-0.4104521784;-0.5352500881;0.9446068938
19.1600000000;-0.4282631742;-0.5352500881;0.8911459605
19.1700000000;-0.4104428728;-0.5352500881;0.8376571394
19.1800000000;-0.4104521639;-0.5709092925;0.7841683183
19.1900000000;-0.4282724750;-0.5530796903;0.7306794973
19.2000000000;-0.4282631936;-0.5530796903;0.6593703458
19.2100000000;-0.4104428728;-0.4817612816;0.5702315825
19.2200000000;-0.4282724750;-0.4639316794;0.4810835475
19.2300000000;-0.4282724750;-0.4461020772;0.4810372368
19.2400000000;-0.4193553590;-0.4639316794;0.4810372368
19.2500000000;-0.4104521301;-0.4639316794;0.4632168823
19.2600000000;-0.4282724750;-0.4817612816;0.4453872754
19.2700000000;-0.4282724750;-0.4995908838;0.4097373043
19.2800000000;-0.4282632321;-0.4817612816;0.3562577215
19.2900000000;-0.4104521109;-0.4639316794;0.3027689006
19.3000000000;-0.4282724750;-0.4817612816;0.2492800797
19.3100000000;-0.4282724750;-0.4817612816;0.1423301093
19.3200000000;-0.4282632512;-0.4817612816;-0.0002883082
19.3300000000;-0.4104428728;-0.4995908838;-0.0538232004
19.3400000000;-0.4104520871;-0.5174204860;-0.0894916238
19.3500000000;-0.4282632655;-0.5352500881;-0.1251508377
19.3600000000;-0.4104520776;-0.5709092925;-0.1608100516
19.3700000000;-0.4282724750;-0.4104428728;-0.1430080304
19.3800000000;-0.4282632797;-0.5352500881;-0.1786396727
19.3900000000;-0.4104520633;-0.5709092925;-0.1964784654
19.4000000000;-0.4282632892;-0.5709092925;-0.2321284982
19.4100000000;-0.4104520539;-0.5709092925;-0.2856081426
19.4200000000;-0.4282724750;-0.5174204860;-0.3925582693
19.4300000000;-0.4282724750;-0.5709092925;-0.4638950306
19.4400000000;-0.4282724750;-0.5530796903;-0.5173930135
19.4500000000;-0.4282724750;-0.5352500881;-0.4817795871
19.4600000000;-0.4282724750;-0.5530796903;-0.4282999192
19.4700000000;-0.4282724750;-0.5352500881;-0.3926315574
19.4800000000;-0.4282724750;-0.6600573035;-0.4104337341
19.4900000000;-0.4282450448;-0.6422277013;-0.4817247455
19.5000000000;-0.3746740041;-0.5530796903;-0.5530431730
19.5100000000;-0.1607462360;-0.5352500881;-0.6065411229
19.5200000000;-0.0002981170;-0.5174204860;-0.5531070504
19.5300000000;0.1244725670;-0.4995908838;-0.5174387166
19.5400000000;0.1779613595;-0.4995908838;-0.4995999944
19.5500000000;0.2314228061;-0.4817612816;-0.4817703876
19.5600000000;0.2313863634;-0.4817612816;-0.5174022832
19.5700000000;0.1600588672;-0.4817612816;-0.4817794750
19.5800000000;0.0709290823;-0.4817612816;-0.4461202614
19.5900000000;0.0174948700;-0.4817612816;-0.4282815625
19.6000000000;0.0710109390;-0.5174204860;-0.4282724750
19.6100000000;0.1780157867;-0.4817612816;-0.5886571908
19.6200000000;0.3384730819;-0.4995908838;-0.7313031235
19.6300000000;0.4810917061;-0.6778869057;-0.9274015776
19.6400000000;0.5880692915;-0.4639316794;-1.1413477903
19.6500000000;0.6950740839;-0.4817612816;-1.3018414446
19.6600000000;0.8554951403;-0.5174204860;-1.3732051706
19.6700000000;0.9268135306;-0.5174204860;-1.3554208396
19.6800000000;0.9981409762;-0.5530796903;-1.3375912328
19.6900000000;1.0872980147;-0.4104428728;-1.3375821868
19.7000000000;1.1942756003;-0.6422277013;-1.3375821868
19.7100000000;1.3012712687;-0.4282724750;-1.2306587670
19.7200000000;1.4438809392;-0.4639316794;-1.1236811264
19.7300000000;1.5330289272;-0.4817612816;-1.0167034858
19.7400000000;1.6221498324;-0.4639316794;-0.9453670126
19.7500000000;1.6577819584;-0.4282724750;-0.8918691739
19.7600000000;1.6399613793;-0.4461020772;-0.8027391680
19.7700000000;1.6399343375;-0.2856356575;-0.7314117317
19.7800000000;1.5864455445;-0.4817612816;-0.6957345085
19.7900000000;1.5330197855;-0.1429988399;-0.6778959015
19.8000000000;1.6043381761;-0.3569540662;-0.7669899605
19.8100000000;1.6756205837;-0.3747836684;-0.8204967631
19.8200000000;1.6756115925;-0.5174204860;-0.9096268233
19.8300000000;1.6577730081;-0.5530796903;-0.9809542324
19.8400000000;1.6221227950;-0.4104428728;-1.0344520301
19.8500000000;1.6042752420;-0.6065684969;-1.1414027510
19.8600000000;1.5507595296;-0.4817612816;-1.2305597531
19.8700000000;1.4438178180;-0.3034652596;-1.3018871440
19.8800000000;1.4081586226;-0.5887388947;-1.3910262179
19.8900000000;1.3724635888;-0.5174204860;-1.4623535997
19.9000000000;1.1229029157;-0.6065684969;-1.4623894021
19.9100000000;1.0515845070;-0.5709092925;-1.4445687416
19.9200000000;1.0515845070;-0.5709092925;-1.3910978048
19.9300000000;1.0515845070;-0.5887388947;-1.3376089848
19.9400000000;0.9980957004;-0.5887388947;-1.2306581428
19.9500000000;0.9802660982;-0.6243980991;-1.1771425383
19.9600000000;0.9980957004;-0.6243980991;-1.1592950841
19.9700000000;0.9624364960;-0.6065684969;-1.2127482270
19.9800000000;0.8911180872;-0.5887388947;-1.2840577388
19.9900000000;0.8376292807;-0.5709092925;-1.3019140765
20.0000000000;0.8732884850;-0.5887388947;-1.3197436832
20.0100000000;0.9446068938;-0.5530796903;-1.3375732898
20.0200000000;0.9980957004;-0.5352500881;-1.3554028964
20.0300000000;1.0159253026;-0.4817612816;-1.3197703609
20.0400000000;0.9980957004;-0.4817612816;-1.2306489922
20.0500000000;0.9446068938;-0.4817612816;-0.9989351759
20.0600000000;0.8911180872;-0.4817612816;-0.4107357434
20.0700000000;0.8197996785;-0.4995908838;-0.4104428728
20.0800000000;0.7841404741;-0.4817612816;-0.4104428728
20.0900000000;0.7841404741;-0.4817612816;-0.4104428728
20.1000000000;0.8019700763;-0.4817612816;-0.4104428728
20.1100000000;0.8019700763;-0.4817612816;-0.3926221234
20.1200000000;0.7841360466;-0.4817612816;-0.3926132706
20.1300000000;0.7663108719;-0.4995908838;-0.3747925125
20.1400000000;0.7663108719;-0.4817612816;-0.3747836684
20.1500000000;0.7662843397;-0.4817612816;-0.3747836684
20.1600000000;0.7128220653;-0.4817612816;-0.3747836684
20.1700000000;0.7128397359;-0.4817612816;-0.3747836684
20.1800000000;0.7484901006;-0.4817612816;-0.3747836684
20.1900000000;0.7663196984;-0.4639316794;-0.3747836684
20.2000000000;0.7841581184;-0.4639316794;-0.3569628797
20.2100000000;0.8197996785;-0.4817612816;-0.3569540662
20.2200000000;0.8197820516;-0.4817612816;-0.3569540662
20.2300000000;0.7841052377;-0.4817612816;-0.3569540662
20.2400000000;0.7128044558;-0.4639316794;-0.3569540662
20.2500000000;0.6771540605;-0.4817612816;-0.3569540662
20.2600000000;0.6593068706;-0.4817612816;-0.3391332514
20.2700000000;0.6058620356;-0.4639316794;-0.3391244640
20.2800000000;0.6414860818;-0.4639316794;-0.3391244640
20.2900000000;0.6058268861;-0.4817612816;-0.3569452918
20.3000000000;0.5701501329;-0.4639316794;-0.3391332341
20.3100000000;0.4988580646;-0.4817612816;-0.3391244640
20.3200000000;0.4810109265;-0.4817612816;-0.3569453047
20.3300000000;0.4275396645;-0.4817612816;-0.3569540662
20.3400000000;0.4097275895;-0.4639316794;-0.3391332169
20.3500000000;0.4275571874;-0.4817612816;-0.3569453176
20.3600000000;0.4453780324;-0.4639316794;-0.3569540662
20.3700000000;0.4453517867;-0.4639316794;-0.3391332040
20.3800000000;0.3918629930;-0.4817612816;-0.3569453305
20.3900000000;0.3383567193;-0.4639316794;-0.3569540662
20.4000000000;0.2492349369;-0.4639316794;-0.3391331912
20.4100000000;0.2135844725;-0.4817612816;-0.3569453433
20.4200000000;0.1957548746;-0.4639316794;-0.3391331827
20.4300000000;0.1779339995;-0.4639316794;-0.3569453519
20.4400000000;0.1779339995;-0.4817612816;-0.3391331741
20.4500000000;0.1779252852;-0.4639316794;-0.3569453604
20.4600000000;0.1600608468;-0.4639316794;-0.3391331656
20.4700000000;0.0709215630;-0.4817612816;-0.3391244640
20.4800000000;-0.0003794256;-0.4817612816;-0.3391244640
20.4900000000;-0.0360299241;-0.4639316794;-0.3391244640
20.5000000000;-0.0538856015;-0.4639316794;-0.3391244640
20.5100000000;-0.1252039933;-0.4817612816;-0.3391244640
20.5200000000;-0.1965050158;-0.4639316794;-0.3391244640
20.5300000000;-0.2321728922;-0.4639316794;-0.3391244640
20.5400000000;-0.2856616861;-0.4639316794;-0.3391244640
20.5500000000;-0.3391591520;-0.4639316794;-0.3391244640
20.5600000000;-0.4104862116;-0.4639316794;-0.3391244640
20.5700000000;-0.4996342015;-0.4639316794;-0.3391244640
20.5800000000;-0.5887908508;-0.4639316794;-0.3391244640
20.5900000000;-0.6957424733;-0.4639316794;-0.3569454195
20.6000000000;-0.7492053145;-0.4639316794;-0.3391331066
20.6100000000;-0.7491966677;-0.4639316794;-0.3391244640
20.6200000000;-0.7313497846;-0.4817612816;-0.3391244640
20.6300000000;-0.6778523522;-0.4639316794;-0.3391244640
20.6400000000;-0.6065339602;-0.4817612816;-0.3391244640
20.6500000000;-0.5352155681;-0.4639316794;-0.3391244640
20.6600000000;-0.4639144277;-0.4639316794;-0.3391244640
20.6700000000;-0.4282638533;-0.4639316794;-0.3391244640
20.6800000000;-0.4104256378;-0.4639316794;-0.3391244640
20.6900000000;-0.3747578284;-0.4639316794;-0.3391244640
20.7000000000;-0.3212862527;-0.4639316794;-0.3391244640
20.7100000000;-0.3034566546;-0.4639316794;-0.3391244640
20.7200000000;-0.2856614601;-0.4639316794;-0.3391244640
20.7300000000;-0.3391846411;-0.4639316794;-0.3391244640
20.7400000000;-0.4639832348;-0.4639316794;-0.3391244640
20.7500000000;-0.5709178810;-0.4639316794;-0.3569454860
20.7600000000;-0.5887303104;-0.4639316794;-0.3391330401
20.7700000000;-0.5708578115;-0.4639316794;-0.3391244640
20.7800000000;-0.4638887992;-0.4639316794;-0.3391244640
20.7900000000;-0.3748008123;-0.4639316794;-0.3391244640
20.8000000000;-0.4104771440;-0.4639316794;-0.3391244640
20.8100000000;-0.4818126637;-0.4817612816;-0.3391244640
20.8200000000;-0.5888244905;-0.4817612816;-0.3391244640
20.8300000000;-0.7671204713;-0.4817612816;-0.3391244640
20.8400000000;-0.9454335550;-0.4817612816;-0.3391244640
20.8500000000;-1.1593203539;-0.4639316794;-0.3391244640
20.8600000000;-1.2305960305;-0.4817612816;-0.3391244640
20.8700000000;-1.2127237370;-0.4817612816;-0.3391244640
20.8800000000;-1.1057461483;-0.4817612816;-0.3391244640
20.8900000000;-0.9987770906;-0.4817612816;-0.3391244640
20.9000000000;-0.9096120464;-0.4817612816;-0.3391244640
20.9100000000;-0.7848048596;-0.4817612816;-0.3391244640
20.9200000000;-0.6600061914;-0.4817612816;-0.3391244640
20.9300000000;-0.5530541465;-0.4817612816;-0.3391244640
20.9400000000;-0.4995738627;-0.4817612816;-0.3391244640
20.9500000000;-0.4104428728;-0.4817612816;-0.3391244640
20.9600000000;-0.3391244640;-0.4817612816;-0.3391244640
20.9700000000;-0.2678060553;-0.4639316794;-0.3391244640
20.9800000000;-0.2143172487;-0.4639316794;-0.3391244640
20.9900000000;-0.2321468509;-0.4639316794;-0.3391244640
21.0000000000;-0.3034652596;-0.4639316794;-0.3391244640
21.0100000000;-0.3747836684;-0.4639316794;-0.3569455921
21.0200000000;-0.3926132706;-0.4639316794;-0.3391329342
21.0300000000;-0.4104428728;-0.4639316794;-0.3391244640
21.0400000000;-0.3926132706;-0.4639316794;-0.3391244640
21.0500000000;-0.3747836684;-0.4639316794;-0.3391244640
21.0600000000;-0.3034652596;-0.4817612816;-0.3391244640
21.0700000000;-0.2143172487;-0.4817612816;-0.3569456162
21.0800000000;-0.1073396355;-0.4639316794;-0.3391329101
21.0900000000;-0.0360212268;-0.4639316794;-0.3391244640
21.1000000000;-0.0003620224;-0.4639316794;-0.3391244640
21.1100000000;0.0352971820;-0.4639316794;-0.3391244640
21.1200000000;0.0531267842;-0.4639316794;-0.3569456362
21.1300000000;0.0531267842;-0.4639316794;-0.3391328901
21.1400000000;-0.0181916246;-0.4639316794;-0.3391244640
21.1500000000;-0.1073396355;-0.4817612816;-0.3391244640
21.1600000000;-0.1964876465;-0.4817612816;-0.3391244640
21.1700000000;-0.2499764531;-0.4639316794;-0.3391244640
21.1800000000;-0.2499764531;-0.4639316794;-0.3391244640
21.1900000000;-0.1964876465;-0.4639316794;-0.3391244640
21.2000000000;-0.1608284421;-0.4817612816;-0.3391244640
21.2100000000;-0.1429988399;-0.4817612816;-0.3391244640
21.2200000000;-0.1251692377;-0.4639316794;-0.3391244640
21.2300000000;-0.1251692377;-0.4639316794;-0.3391244640
21.2400000000;-0.1073396355;-0.4639316794;-0.3391244640
21.2500000000;-0.0895100333;-0.4639316794;-0.3391244640
21.2600000000;-0.0716804311;-0.4639316794;-0.3569456916
21.2700000000;-0.0716804311;-0.4639316794;-0.3391328347
21.2800000000;-0.0716804311;-0.4639316794;-0.3391244640
21.2900000000;-0.0716804311;-0.4639316794;-0.3391244640
21.3000000000;-0.0716804311;-0.4639316794;-0.3391244640
21.3100000000;-0.0895100333;-0.4639316794;-0.3391244640
21.3200000000;-0.1251692377;-0.4639316794;-0.3391244640
21.3300000000;-0.1429988399;-0.4639316794;-0.3391244640
21.3400000000;-0.1251692377;-0.4639316794;-0.3391244640
21.3500000000;-0.1608284421;-0.4639316794;-0.3391244640
21.3600000000;-0.1429988399;-0.4639316794;-0.3391244640
21.3700000000;-0.2143172487;-0.4639316794;-0.3391244640
21.3800000000;-0.2321468509;-0.4817612816;-0.3391244640
21.3900000000;-0.2321468509;-0.4639316794;-0.3391244640
21.4000000000;-0.2321468509;-0.4639316794;-0.3391244640
21.4100000000;-0.2499764531;-0.4817612816;-0.3391244640
21.4200000000;-0.2410595725;-0.4639316794;-0.3391244640
21.4300000000;-0.2321468509;-0.4817612816;-0.3391244640
21.4400000000;-0.2321468509;-0.4639316794;-0.3391244640
21.4500000000;-0.2321468509;-0.4817612816;-0.3391244640
21.4600000000;-0.2321468509;-0.4639316794;-0.3391244640
21.4700000000;-0.2321468509;-0.4817612816;-0.3391244640
21.4800000000;-0.2321468509;-0.4639316794;-0.3391244640
21.4900000000;-0.2321551437;-0.4639316794;-0.3391244640
21.5000000000;-0.2499681641;-0.4639316794;-0.3391244640
21.5100000000;-0.2321551360;-0.4639316794;-0.3391244640
21.5200000000;-0.2499764531;-0.4639316794;-0.3391244640
21.5300000000;-0.2499764531;-0.4639316794;-0.3391244640
21.5400000000;-0.2499681795;-0.4639316794;-0.3391244640
21.5500000000;-0.2321551206;-0.4817612816;-0.3391244640
21.5600000000;-0.2499764531;-0.4639316794;-0.3391244640
21.5700000000;-0.2499764531;-0.4639316794;-0.3391244640
21.5800000000;-0.2499764531;-0.4639316794;-0.3213031125
21.5900000000;-0.2499764531;-0.4817612816;-0.3391162172
21.6000000000;-0.2499764531;-0.4639316794;-0.3391244640
21.6100000000;-0.2499764531;-0.4817612816;-0.3391244640
21.6200000000;-0.2499764531;-0.4639316794;-0.3391244640
21.6300000000;-0.2499764531;-0.4639316794;-0.3391244640
21.6400000000;-0.2499764531;-0.4639316794;NaN
21.6500000000;-0.2499764531;-0.4639316794;NaN
21.6600000000;-0.2499764531;-0.4817612816;NaN
21.6700000000;-0.2499764531;-0.4817612816;NaN
21.6800000000;-0.2499764531;-0.4817612816;NaN
21.6900000000;-0.2499764531;-0.4817612816;NaN
21.7000000000;-0.2321468509;-0.4639316794;NaN
21.7100000000;-0.2499764531;-0.4817612816;NaN
21.7200000000;-0.2410596012;-0.4817612816;NaN
21.7300000000;-0.2321550522;-0.4817612816;NaN
21.7400000000;-0.2499764531;-0.4817612816;NaN
21.7500000000;-0.2321468509;-0.4639316794;NaN
21.7600000000;-0.2410636990;-0.4639316794;NaN
21.7700000000;-0.2499764531;-0.4461020772;NaN
21.7800000000;-0.2499764531;-0.4639316794;NaN
21.7900000000;-0.2499764531;-0.4639316794;NaN
21.8000000000;-0.2499764531;-0.4461020772;NaN
21.8100000000;-0.2499764531;-0.4282724750;NaN
21.8200000000;-0.2499764531;-0.4104428728;NaN
21.8300000000;-0.2499764531;-0.3926132706;NaN
21.8400000000;-0.2499764531;-0.3926132706;NaN
21.8500000000;-0.2499682968;-0.3926132706;NaN
21.8600000000;-0.2321468509;-0.3926132706;NaN
21.8700000000;-0.2321468509;-0.4104428728;NaN
21.8800000000;-0.2321549960;-0.3926132706;NaN
21.8900000000;-0.2499764531;-0.4104428728;NaN
21.9000000000;-0.2499764531;-0.4461020772;NaN
21.9100000000;-0.2499764531;-0.4461020772;NaN
21.9200000000;-0.2499764531;-0.4282724750;NaN
21.9300000000;-0.2499683265;-0.4104428728;NaN
21.9400000000;-0.2321468509;-0.3747836684;NaN
21.9500000000;-0.2321549700;-0.3034652596;NaN
21.9600000000;-0.2499683376;-0.2321468509;NaN
21.9700000000;-0.2321468509;-0.1786580443;NaN
21.9800000000;-0.2321468509;-0.1429988399;NaN
21.9900000000;-0.2321468509;-0.1429988399;NaN
22.0000000000;-0.2321468509;-0.1608284421;NaN
22.0100000000;-0.2321549479;-0.1786580443;NaN
22.0200000000;-0.2499764531;-0.1786580443;NaN
22.0300000000;-0.2499764531;-0.1608284421;NaN
22.0400000000;-0.2499764531;-0.1608284421;NaN
22.0500000000;-0.2499683708;-0.1429988399;NaN
22.0600000000;-0.2321549295;-0.1073396355;NaN
22.0700000000;-0.2499683781;-0.1251692377;NaN
22.0800000000;-0.2321549222;-0.1251692377;NaN
22.0900000000;-0.2499764531;-0.1251692377;NaN
22.1000000000;-0.2499683890;-0.1608284421;NaN
22.1100000000;-0.2321549113;-0.1251692377;NaN
22.1200000000;-0.2499764531;-0.0716804311;NaN
22.1300000000;-0.2499764531;-0.0003620224;NaN
22.1400000000;-0.2499764531;0.0352971820;NaN
22.1500000000;-0.2499764531;0.0887859886;NaN
22.1600000000;-0.2499764531;0.1957636017;NaN
22.1700000000;-0.2499764531;0.3562300215;NaN
22.1800000000;-0.2499764531;0.5523556456;NaN
22.1900000000;-0.2499764531;0.7306516675;NaN
22.2000000000;-0.2499764531;0.8197996785;NaN
22.2100000000;-0.2321468509;0.8197996785;NaN
22.2200000000;-0.2321468509;0.7841404741;NaN
22.2300000000;-0.2499764531;0.7663108719;NaN
22.2400000000;-0.2499764531;0.7663108719;NaN
22.2500000000;-0.2321468509;0.7841404741;NaN
22.2600000000;-0.2499764531;0.8197996785;NaN
22.2700000000;-0.2499764531;0.9267772916;NaN
22.2800000000;-0.2499764531;1.0872437113;NaN
22.2900000000;-0.2499764531;1.2477101311;NaN
22.3000000000;-0.2321468509;1.2477101311;NaN
22.3100000000;-0.2321468509;1.2120509267;NaN
22.3200000000;-0.2499764531;1.1585621201;NaN
22.3300000000;-0.2499764531;1.1407325179;NaN
22.3400000000;-0.2499764531;1.1050733135;NaN
22.3500000000;-0.2499764531;1.0337549048;NaN
22.3600000000;-0.2499764531;0.9624364960;NaN
22.3700000000;-0.2499764531;0.9089476894;NaN
22.3800000000;-0.2499764531;0.9446068938;NaN
22.3900000000;-0.2499764531;1.0337549048;NaN
22.4000000000;-0.2499764531;1.0337549048;NaN
22.4100000000;-0.2321468509;0.8911180872;NaN
22.4200000000;-0.2499764531;0.7306516675;NaN
22.4300000000;-0.2499764531;0.4988668390;NaN
22.4400000000;-0.2499764531;0.3027412149;NaN
22.4500000000;-0.2499764531;0.2314228061;NaN
22.4600000000;-0.2499764531;0.1244451930;NaN
22.4700000000;-0.2499764531;-0.0716804311;NaN
22.4800000000;-0.2499764531;-0.2321468509;NaN
22.4900000000;-0.2499685288;-0.4104428728;NaN
22.5000000000;-0.2321547716;-0.5709092925;NaN
22.5100000000;-0.2499764531;-0.7135461101;NaN
22.5200000000;-0.2499685394;-0.8383533254;NaN
22.5300000000;-0.2321468509;-0.9096717342;NaN
22.5400000000;-0.2321547576;-1.0166493473;NaN
22.5500000000;-0.2499764531;-1.0701381539;NaN
22.5600000000;-0.2499685534;-1.1771157671;NaN
22.5700000000;-0.2321468509;-1.2662637780;NaN
22.5800000000;-0.2321547436;-1.3910709934;NaN
22.5900000000;-0.2499685639;-1.5158782087;NaN
22.6000000000;-0.2321547366;-1.6585150263;NaN
22.6100000000;-0.2499764531;-1.8011518438;NaN
